,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
0,1,11:43.0,,D. Cousins misses 2-pt layup from 2 ft,0,0
1,1,11:41.0,Defensive rebound by S. Curry,,0,0
2,1,11:35.0,K. Thompson misses 3-pt jump shot from 25 ft,,0,0
3,1,11:35.0,,Defensive rebound by R. Gay,0,0
4,1,11:27.0,,D. Cousins misses 2-pt layup from 3 ft (block by A. Bogut),0,0
5,1,11:25.0,,Offensive rebound by D. Cousins,0,0
6,1,11:23.0,,D. Cousins misses 2-pt layup from 4 ft,0,0
7,1,11:22.0,Defensive rebound by A. Bogut,,0,0
8,1,11:16.0,H. Barnes misses 3-pt jump shot from 24 ft,,0,0
9,1,11:15.0,,Defensive rebound by R. Gay,0,0
10,1,11:06.0,,R. Gay misses 2-pt jump shot from 12 ft,0,0
11,1,11:05.0,,Offensive rebound by J. Thompson,0,0
12,1,11:05.0,,J. Thompson misses 2-pt dunk at rim,0,0
13,1,11:04.0,,Offensive rebound by J. Thompson,0,0
14,1,11:02.0,,Turnover by J. Thompson (lost ball; steal by S. Curry),0,0
15,1,10:49.0,D. Green misses 2-pt jump shot from 6 ft,,0,0
16,1,10:48.0,,Defensive rebound by D. Cousins,0,0
17,1,10:43.0,,D. Collison makes 2-pt layup from 2 ft,0,2
18,1,10:25.0,Personal foul by D. Collison (drawn by A. Bogut),,0,2
19,1,10:19.0,Def 3 sec tech foul by J. Thompson,,0,2
20,1,10:19.0,S. Curry makes technical free throw,,1,2
21,1,10:06.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by D. Green),,3,2
22,1,9:53.0,,Personal foul by A. Bogut (drawn by D. Cousins),3,2
23,1,9:38.0,,Turnover by B. McLemore (lost ball; steal by K. Thompson),3,2
24,1,9:31.0,Turnover by S. Curry (bad pass; steal by D. Collison),,3,2
25,1,9:21.0,,Shooting foul by S. Curry (drawn by D. Cousins),3,2
26,1,9:21.0,,D. Cousins misses free throw 1 of 2,3,2
27,1,9:21.0,,Offensive rebound by Team,3,2
28,1,9:21.0,,D. Cousins makes free throw 2 of 2,3,3
29,1,9:17.0,H. Barnes misses 2-pt layup from 2 ft (block by R. Gay),,3,3
30,1,9:15.0,,Defensive rebound by B. McLemore,3,3
31,1,9:02.0,,J. Thompson makes 2-pt jump shot from 12 ft (assist by D. Collison),3,5
32,1,8:49.0,Turnover by K. Thompson (bad pass; steal by D. Collison),,3,5
33,1,8:44.0,,R. Gay makes 2-pt layup from 2 ft (assist by D. Collison),3,7
34,1,8:31.0,Turnover by D. Green (bad pass; steal by R. Gay),,3,7
35,1,8:23.0,,Turnover by J. Thompson (offensive foul),3,7
36,1,8:23.0,Offensive charge foul by J. Thompson (drawn by D. Green),,3,7
37,1,8:11.0,A. Bogut makes 2-pt dunk at rim (assist by D. Green),,5,7
38,1,7:56.0,,R. Gay misses 2-pt jump shot from 22 ft,5,7
39,1,7:56.0,Defensive rebound by K. Thompson,,5,7
40,1,7:53.0,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),,7,7
41,1,7:39.0,,D. Cousins misses 2-pt jump shot from 19 ft,7,7
42,1,7:38.0,Defensive rebound by D. Green,,7,7
43,1,7:29.0,S. Curry makes 2-pt jump shot from 10 ft (assist by H. Barnes),,9,7
44,1,7:15.0,,D. Cousins misses 2-pt layup from 1 ft (block by A. Bogut),9,7
45,1,7:14.0,Defensive rebound by A. Bogut,,9,7
46,1,7:06.0,K. Thompson makes 3-pt jump shot from 24 ft,,12,7
47,1,7:06.0,,Sacramento full timeout,12,7
48,1,6:50.0,,B. McLemore misses 2-pt jump shot from 19 ft,12,7
49,1,6:50.0,Defensive rebound by A. Bogut,,12,7
50,1,6:32.0,H. Barnes misses 2-pt jump shot from 8 ft,,12,7
51,1,6:31.0,,Defensive rebound by J. Thompson,12,7
52,1,6:28.0,,R. Gay makes 2-pt layup at rim (assist by D. Collison),12,9
53,1,6:07.0,K. Thompson misses 2-pt jump shot from 15 ft,,12,9
54,1,6:06.0,,Defensive rebound by J. Thompson,12,9
55,1,6:00.0,,Turnover by D. Collison (lost ball),12,9
56,1,6:00.0,F. Ezeli enters the game for A. Bogut,,12,9
57,1,5:40.0,Shooting foul by B. McLemore (drawn by K. Thompson),,12,9
58,1,5:40.0,K. Thompson makes free throw 1 of 2,,13,9
59,1,5:40.0,K. Thompson misses free throw 2 of 2,,13,9
60,1,5:38.0,,Defensive rebound by Team,13,9
61,1,5:29.0,,D. Collison makes 2-pt layup from 2 ft,13,11
62,1,5:16.0,Personal foul by R. Gay (drawn by K. Thompson),,13,11
63,1,5:16.0,A. Iguodala enters the game for H. Barnes,,13,11
64,1,5:09.0,S. Curry misses 3-pt jump shot from 25 ft,,13,11
65,1,5:09.0,,Defensive rebound by D. Collison,13,11
66,1,5:01.0,,Shooting foul by F. Ezeli (drawn by D. Cousins),13,11
67,1,5:01.0,,D. Cousins misses free throw 1 of 2,13,11
68,1,5:01.0,,Offensive rebound by Team,13,11
69,1,5:01.0,,D. Cousins makes free throw 2 of 2,13,12
70,1,4:47.0,A. Iguodala misses 3-pt jump shot from 24 ft,,13,12
71,1,4:46.0,,Defensive rebound by R. Gay,13,12
72,1,4:40.0,,R. Gay misses 3-pt jump shot from 25 ft,13,12
73,1,4:40.0,Defensive rebound by F. Ezeli,,13,12
74,1,4:36.0,Turnover by S. Curry (lost ball; steal by J. Thompson),,13,12
75,1,4:34.0,,N. Stauskas enters the game for J. Thompson,13,12
76,1,4:34.0,,C. Landry enters the game for B. McLemore,13,12
77,1,4:34.0,M. Speights enters the game for D. Green,,13,12
78,1,4:23.0,,D. Cousins misses 2-pt jump shot from 4 ft,13,12
79,1,4:21.0,,Offensive rebound by C. Landry,13,12
80,1,4:21.0,,C. Landry makes 2-pt tip-in at rim,13,14
81,1,4:05.0,F. Ezeli makes 2-pt hook shot from 7 ft,,15,14
82,1,3:38.0,,R. Gay misses 2-pt jump shot from 13 ft,15,14
83,1,3:38.0,Defensive rebound by Team,,15,14
84,1,3:38.0,,Loose ball foul by D. Cousins (drawn by F. Ezeli),15,14
85,1,3:38.0,,D. Williams enters the game for R. Gay,15,14
86,1,3:22.0,K. Thompson misses 2-pt jump shot from 8 ft,,15,14
87,1,3:21.0,,Defensive rebound by D. Cousins,15,14
88,1,3:16.0,,D. Cousins makes 2-pt hook shot from 2 ft (assist by D. Collison),15,16
89,1,3:01.0,F. Ezeli makes 2-pt dunk at rim (assist by M. Speights),,17,16
90,1,2:40.0,,D. Cousins misses 2-pt jump shot from 19 ft,17,16
91,1,2:39.0,Defensive rebound by S. Curry,,17,16
92,1,2:31.0,Shooting foul by D. Collison (drawn by S. Curry),,17,16
93,1,2:31.0,Golden State full timeout,,17,16
94,1,2:31.0,,R. Sessions enters the game for D. Cousins,17,16
95,1,2:31.0,,R. Evans enters the game for D. Collison,17,16
96,1,2:31.0,S. Curry makes free throw 1 of 2,,18,16
97,1,2:31.0,S. Curry makes free throw 2 of 2,,19,16
98,1,2:13.0,,Turnover by R. Evans (bad pass),19,16
99,1,2:13.0,L. Barbosa enters the game for S. Curry,,19,16
100,1,1:57.0,M. Speights makes 2-pt jump shot from 18 ft,,21,16
101,1,1:37.0,,D. Williams misses 2-pt jump shot from 6 ft,21,16
102,1,1:36.0,Defensive rebound by K. Thompson,,21,16
103,1,1:32.0,L. Barbosa makes 2-pt layup from 2 ft (assist by K. Thompson),,23,16
104,1,1:28.0,,Personal foul by L. Barbosa (drawn by N. Stauskas),23,16
105,1,1:28.0,J. Holiday enters the game for K. Thompson,,23,16
106,1,1:11.0,,C. Landry misses 2-pt jump shot from 15 ft,23,16
107,1,1:11.0,,Offensive rebound by D. Williams,23,16
108,1,1:05.0,,R. Evans misses 2-pt jump shot from 4 ft (block by J. Holiday),23,16
109,1,1:04.0,,Offensive rebound by C. Landry,23,16
110,1,1:04.0,,Shooting block foul by F. Ezeli (drawn by C. Landry),23,16
111,1,1:04.0,,C. Landry makes free throw 1 of 2,23,17
112,1,1:04.0,O. Kuzmić enters the game for F. Ezeli,,23,17
113,1,1:04.0,,C. Landry makes free throw 2 of 2,23,18
114,1,0:52.0,M. Speights makes 2-pt jump shot from 13 ft (assist by A. Iguodala),,25,18
115,1,0:36.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by R. Sessions),25,21
116,1,0:23.0,A. Iguodala misses 3-pt jump shot from 22 ft,,25,21
117,1,0:20.0,,Defensive rebound by C. Landry,25,21
118,1,0:03.0,,R. Sessions misses 2-pt jump shot from 6 ft (block by O. Kuzmić),25,21
119,1,0:01.0,,Offensive rebound by C. Landry,25,21
120,1,0:01.0,,C. Landry makes 2-pt dunk at rim,25,23
121,2,11:43.0,L. Barbosa misses 2-pt jump shot from 20 ft,,25,23
122,2,11:43.0,,Defensive rebound by R. Evans,25,23
123,2,11:19.0,,R. Evans misses 2-pt jump shot from 14 ft,25,23
124,2,11:18.0,Defensive rebound by A. Bogut,,25,23
125,2,11:03.0,M. Speights misses 2-pt jump shot from 11 ft,,25,23
126,2,11:03.0,,Defensive rebound by R. Evans,25,23
127,2,10:46.0,,N. Stauskas misses 2-pt jump shot from 18 ft,25,23
128,2,10:45.0,,Offensive rebound by R. Evans,25,23
129,2,10:43.0,,R. Evans misses 2-pt jump shot from 3 ft (block by A. Bogut),25,23
130,2,10:43.0,,Offensive rebound by Team,25,23
131,2,10:36.0,,R. Sessions misses 2-pt jump shot from 6 ft,25,23
132,2,10:36.0,,Offensive rebound by C. Landry,25,23
133,2,10:26.0,,N. Stauskas makes 2-pt jump shot from 20 ft,25,25
134,2,10:26.0,,Shooting foul by L. Barbosa (drawn by N. Stauskas),25,25
135,2,10:26.0,,N. Stauskas makes free throw 1 of 1,25,26
136,2,10:10.0,M. Speights makes 2-pt dunk at rim (assist by J. Holiday),,27,26
137,2,10:09.0,Violation by Team (delay of game),,27,26
138,2,9:55.0,,N. Stauskas misses 3-pt jump shot from 25 ft,27,26
139,2,9:54.0,,Offensive rebound by R. Evans,27,26
140,2,9:52.0,,Turnover by N. Stauskas (back court),27,26
141,2,9:28.0,L. Barbosa misses 3-pt jump shot from 32 ft,,27,26
142,2,9:25.0,,Defensive rebound by R. Evans,27,26
143,2,9:23.0,,R. Sessions makes 2-pt layup from 1 ft,27,28
144,2,9:23.0,,Shooting foul by J. Holiday (drawn by R. Sessions),27,28
145,2,9:23.0,,R. Sessions makes free throw 1 of 1,27,29
146,2,9:07.0,Turnover by M. Speights (bad pass; steal by D. Williams),,27,29
147,2,9:01.0,,Personal foul by A. Iguodala (drawn by D. Williams),27,29
148,2,9:01.0,,Offensive foul by C. Landry (drawn by J. Holiday),27,29
149,2,9:01.0,,Turnover by C. Landry (offensive foul),27,29
150,2,9:01.0,S. Curry enters the game for M. Speights,,27,29
151,2,9:01.0,K. Thompson enters the game for L. Barbosa,,27,29
152,2,9:01.0,D. Green enters the game for J. Holiday,,27,29
153,2,8:49.0,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),,29,29
154,2,8:24.0,,D. Williams misses 3-pt jump shot from 23 ft,29,29
155,2,8:23.0,,Offensive rebound by C. Landry,29,29
156,2,8:23.0,,Personal foul by A. Bogut (drawn by C. Landry),29,29
157,2,8:23.0,Official timeout,,29,29
158,2,8:23.0,,D. Cousins enters the game for C. Landry,29,29
159,2,8:14.0,,D. Williams makes 2-pt dunk at rim (assist by R. Evans),29,31
160,2,7:59.0,Turnover by K. Thompson (offensive foul),,29,31
161,2,7:59.0,,Offensive charge foul by K. Thompson (drawn by D. Cousins),29,31
162,2,7:52.0,,Turnover by D. Cousins (traveling),29,31
163,2,7:37.0,Shooting foul by N. Stauskas (drawn by K. Thompson),,29,31
164,2,7:37.0,K. Thompson makes free throw 1 of 2,,30,31
165,2,7:37.0,,R. Gay enters the game for D. Williams,30,31
166,2,7:37.0,,J. Thompson enters the game for R. Evans,30,31
167,2,7:37.0,K. Thompson makes free throw 2 of 2,,31,31
168,2,7:19.0,,J. Thompson misses 2-pt jump shot from 20 ft,31,31
169,2,7:19.0,Defensive rebound by S. Curry,,31,31
170,2,7:11.0,Shooting foul by R. Sessions (drawn by S. Curry),,31,31
171,2,7:11.0,S. Curry makes free throw 1 of 3,,32,31
172,2,7:11.0,S. Curry makes free throw 2 of 3,,33,31
173,2,7:11.0,H. Barnes enters the game for A. Iguodala,,33,31
174,2,7:11.0,S. Curry makes free throw 3 of 3,,34,31
175,2,6:48.0,,Turnover by D. Cousins (lost ball; steal by S. Curry),34,31
176,2,6:43.0,S. Curry makes 2-pt layup from 1 ft,,36,31
177,2,6:41.0,,Sacramento full timeout,36,31
178,2,6:41.0,,D. Collison enters the game for N. Stauskas,36,31
179,2,6:41.0,,B. McLemore enters the game for R. Sessions,36,31
180,2,6:39.0,,Turnover by J. Thompson (back court),36,31
181,2,6:39.0,,Technical foul by J. Thompson,36,31
182,2,6:39.0,S. Curry misses technical free throw,,36,31
183,2,6:39.0,Offensive rebound by Team,,36,31
184,2,6:26.0,D. Green misses 2-pt jump shot from 21 ft,,36,31
185,2,6:26.0,,Defensive rebound by D. Collison,36,31
186,2,6:16.0,,Shooting foul by A. Bogut (drawn by R. Gay),36,31
187,2,6:16.0,,R. Gay makes free throw 1 of 2,36,32
188,2,6:16.0,F. Ezeli enters the game for A. Bogut,,36,32
189,2,6:16.0,,R. Gay makes free throw 2 of 2,36,33
190,2,5:58.0,K. Thompson misses 3-pt jump shot from 24 ft,,36,33
191,2,5:57.0,,Defensive rebound by Team,36,33
192,2,5:43.0,,R. Gay misses 2-pt jump shot from 13 ft,36,33
193,2,5:42.0,Defensive rebound by S. Curry,,36,33
194,2,5:36.0,S. Curry misses 3-pt jump shot from 24 ft,,36,33
195,2,5:34.0,,Defensive rebound by B. McLemore,36,33
196,2,5:12.0,,B. McLemore misses 3-pt jump shot from 23 ft,36,33
197,2,5:12.0,,Offensive rebound by Team,36,33
198,2,5:12.0,Loose ball foul by F. Ezeli (drawn by D. Cousins),,36,33
199,2,5:12.0,,D. Cousins makes free throw 1 of 2,36,34
200,2,5:12.0,O. Kuzmić enters the game for F. Ezeli,,36,34
201,2,5:12.0,,D. Cousins makes free throw 2 of 2,36,35
202,2,4:59.0,S. Curry misses 2-pt jump shot from 10 ft,,36,35
203,2,4:59.0,,Defensive rebound by J. Thompson,36,35
204,2,4:46.0,,D. Collison misses 2-pt jump shot from 17 ft,36,35
205,2,4:45.0,Defensive rebound by O. Kuzmić,,36,35
206,2,4:40.0,Shooting foul by J. Thompson (drawn by H. Barnes),,36,35
207,2,4:40.0,H. Barnes misses free throw 1 of 2,,36,35
208,2,4:40.0,Offensive rebound by Team,,36,35
209,2,4:40.0,,C. Landry enters the game for J. Thompson,36,35
210,2,4:40.0,H. Barnes makes free throw 2 of 2,,37,35
211,2,4:17.0,,B. McLemore misses 2-pt jump shot from 6 ft,37,35
212,2,4:16.0,Defensive rebound by D. Green,,37,35
213,2,4:12.0,,Offensive charge foul by H. Barnes (drawn by R. Gay),37,35
214,2,4:12.0,Turnover by H. Barnes (offensive foul),,37,35
215,2,3:58.0,,D. Cousins misses 2-pt jump shot from 3 ft,37,35
216,2,3:57.0,Defensive rebound by D. Green,,37,35
217,2,3:51.0,K. Thompson misses 2-pt jump shot from 11 ft,,37,35
218,2,3:50.0,,Defensive rebound by D. Collison,37,35
219,2,3:45.0,,D. Collison misses 2-pt jump shot from 4 ft,37,35
220,2,3:44.0,Defensive rebound by S. Curry,,37,35
221,2,3:43.0,Turnover by S. Curry (lost ball; steal by D. Cousins),,37,35
222,2,3:42.0,,Shooting foul by S. Curry (drawn by D. Cousins),37,35
223,2,3:42.0,,D. Cousins makes free throw 1 of 2,37,36
224,2,3:42.0,,D. Cousins makes free throw 2 of 2,37,37
225,2,3:34.0,Turnover by D. Green (offensive foul),,37,37
226,2,3:34.0,,Offensive charge foul by D. Green (drawn by D. Cousins),37,37
227,2,3:19.0,,Personal foul by O. Kuzmić (drawn by D. Cousins),37,37
228,2,3:19.0,,D. Cousins misses free throw 1 of 2,37,37
229,2,3:19.0,,Offensive rebound by Team,37,37
230,2,3:19.0,,D. Cousins makes free throw 2 of 2,37,38
231,2,3:14.0,Golden State full timeout,,37,38
232,2,3:05.0,K. Thompson misses 3-pt jump shot from 25 ft,,37,38
233,2,3:03.0,Offensive rebound by D. Green,,37,38
234,2,3:03.0,D. Green makes 2-pt tip-in at rim,,39,38
235,2,2:51.0,,R. Gay makes 2-pt layup from 3 ft,39,40
236,2,2:51.0,,Shooting foul by O. Kuzmić (drawn by R. Gay),39,40
237,2,2:51.0,,R. Gay makes free throw 1 of 1,39,41
238,2,2:39.0,Personal foul by B. McLemore (drawn by K. Thompson),,39,41
239,2,2:26.0,D. Green misses 2-pt jump shot from 15 ft,,39,41
240,2,2:25.0,,Defensive rebound by D. Cousins,39,41
241,2,2:15.0,,Shooting block foul by O. Kuzmić (drawn by D. Cousins),39,41
242,2,2:15.0,,D. Cousins makes free throw 1 of 2,39,42
243,2,2:15.0,,N. Stauskas enters the game for B. McLemore,39,42
244,2,2:15.0,M. Speights enters the game for O. Kuzmić,,39,42
245,2,2:15.0,,D. Cousins makes free throw 2 of 2,39,43
246,2,1:55.0,Shooting foul by R. Gay (drawn by K. Thompson),,39,43
247,2,1:55.0,K. Thompson makes free throw 1 of 2,,40,43
248,2,1:55.0,K. Thompson makes free throw 2 of 2,,41,43
249,2,1:38.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by D. Cousins),41,46
250,2,1:18.0,M. Speights makes 2-pt jump shot from 21 ft (assist by S. Curry),,43,46
251,2,1:16.0,,Personal foul by M. Speights (drawn by D. Cousins),43,46
252,2,1:16.0,,D. Cousins makes free throw 1 of 2,43,47
253,2,1:16.0,,D. Cousins misses free throw 2 of 2,43,47
254,2,1:15.0,Defensive rebound by D. Green,,43,47
255,2,1:06.0,S. Curry misses 2-pt jump shot from 8 ft,,43,47
256,2,1:04.0,Offensive rebound by M. Speights,,43,47
257,2,1:04.0,M. Speights misses 2-pt tip-in from 1 ft,,43,47
258,2,1:03.0,,Defensive rebound by D. Cousins,43,47
