,QUARTER,TIME_REMAINING,INDIANA_ACTION,SAN ANTONIO_ACTION,INDIANA_SCORE,SAN ANTONIO_SCORE
227,3,11:23.0,,T. Duncan makes 2-pt layup from 1 ft (assist by B. Diaw),55,52
228,3,10:56.0,Turnover by Team (shot clock),,55,52
229,3,10:42.0,,Personal block foul by L. Scola (drawn by T. Parker),55,52
230,3,10:35.0,,T. Parker misses 2-pt jump shot from 4 ft,55,52
231,3,10:34.0,Defensive rebound by I. Mahinmi,,55,52
232,3,10:25.0,Shooting foul by B. Diaw (drawn by L. Scola),,55,52
233,3,10:25.0,L. Scola misses free throw 1 of 2,,55,52
234,3,10:25.0,Offensive rebound by Team,,55,52
235,3,10:25.0,L. Scola makes free throw 2 of 2,,56,52
236,3,10:07.0,,K. Leonard misses 2-pt jump shot from 16 ft,56,52
237,3,10:05.0,Defensive rebound by I. Mahinmi,,56,52
238,3,9:45.0,I. Mahinmi makes 2-pt dunk at rim (assist by R. Stuckey),,58,52
239,3,9:29.0,,T. Parker makes 2-pt jump shot from 17 ft,58,54
240,3,9:16.0,L. Scola misses 2-pt jump shot from 18 ft,,58,54
241,3,9:15.0,,Defensive rebound by T. Parker,58,54
242,3,9:02.0,,Turnover by T. Parker (bad pass),58,54
243,3,8:52.0,L. Scola misses 2-pt layup from 4 ft,,58,54
244,3,8:50.0,,Defensive rebound by K. Leonard,58,54
245,3,8:36.0,,T. Parker makes 2-pt jump shot from 5 ft,58,56
246,3,8:17.0,Turnover by L. Scola (bad pass; steal by T. Parker),,58,56
247,3,8:12.0,,T. Parker makes 2-pt layup from 2 ft,58,58
248,3,8:05.0,Indiana full timeout,,58,58
249,3,7:50.0,Turnover by L. Scola (bad pass; steal by T. Duncan),,58,58
250,3,7:44.0,,T. Parker misses 2-pt jump shot from 10 ft,58,58
251,3,7:43.0,Defensive rebound by R. Stuckey,,58,58
252,3,7:32.0,L. Scola makes 2-pt jump shot from 17 ft (assist by D. Sloan),,60,58
253,3,7:13.0,,B. Diaw misses 2-pt jump shot from 12 ft,60,58
254,3,7:12.0,,Offensive rebound by T. Duncan,60,58
255,3,7:10.0,,T. Duncan makes 2-pt layup from 1 ft,60,60
256,3,6:50.0,R. Stuckey makes 2-pt jump shot from 14 ft,,62,60
257,3,6:28.0,,T. Duncan makes 2-pt jump shot from 7 ft,62,62
258,3,6:16.0,Turnover by R. Stuckey (lost ball; steal by D. Green),,62,62
259,3,6:11.0,,Turnover by D. Green (bad pass; steal by R. Stuckey),62,62
260,3,6:08.0,S. Hill makes 3-pt jump shot from 25 ft (assist by R. Stuckey),,65,62
261,3,6:02.0,,Offensive foul by T. Duncan (drawn by I. Mahinmi),65,62
262,3,6:02.0,,Turnover by T. Duncan (offensive foul),65,62
263,3,6:02.0,,M. Ginóbili enters the game for D. Green,65,62
264,3,5:43.0,Shooting foul by T. Parker (drawn by D. Sloan),,65,62
265,3,5:43.0,D. Sloan misses free throw 1 of 2,,65,62
266,3,5:43.0,Offensive rebound by Team,,65,62
267,3,5:43.0,D. Sloan makes free throw 2 of 2,,66,62
268,3,5:28.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by I. Mahinmi),66,62
269,3,5:27.0,Defensive rebound by L. Scola,,66,62
270,3,5:20.0,R. Stuckey misses 2-pt layup from 2 ft,,66,62
271,3,5:20.0,,Defensive rebound by K. Leonard,66,62
272,3,5:20.0,,Personal foul by I. Mahinmi (drawn by K. Leonard),66,62
273,3,5:20.0,,A. Baynes enters the game for T. Duncan,66,62
274,3,5:20.0,L. Allen enters the game for I. Mahinmi,,66,62
275,3,5:20.0,,M. Belinelli enters the game for T. Parker,66,62
276,3,4:57.0,,K. Leonard misses 2-pt jump shot from 10 ft,66,62
277,3,4:56.0,Defensive rebound by R. Stuckey,,66,62
278,3,4:42.0,S. Hill misses 2-pt jump shot from 16 ft,,66,62
279,3,4:40.0,,Defensive rebound by Team,66,62
280,3,4:24.0,,M. Ginóbili makes 2-pt jump shot from 6 ft,66,64
281,3,4:11.0,Personal block foul by A. Baynes (drawn by R. Stuckey),,66,64
282,3,4:11.0,,M. Bonner enters the game for B. Diaw,66,64
283,3,4:02.0,Turnover by D. Sloan (lost ball; steal by M. Belinelli),,66,64
284,3,3:47.0,,K. Leonard makes 2-pt jump shot from 21 ft (assist by M. Ginóbili),66,66
285,3,3:22.0,L. Scola misses 2-pt jump shot from 10 ft,,66,66
286,3,3:22.0,Offensive rebound by L. Allen,,66,66
287,3,3:22.0,Personal foul by M. Ginóbili (drawn by L. Allen),,66,66
288,3,3:22.0,C. Copeland enters the game for L. Scola,,66,66
289,3,3:11.0,L. Allen misses 2-pt jump shot from 9 ft,,66,66
290,3,3:10.0,,Defensive rebound by K. Leonard,66,66
291,3,3:06.0,,Shooting foul by C. Copeland (drawn by K. Leonard),66,66
292,3,3:06.0,,K. Leonard misses free throw 1 of 2,66,66
293,3,3:06.0,,Offensive rebound by Team,66,66
294,3,3:06.0,,K. Leonard misses free throw 2 of 2,66,66
295,3,3:06.0,Defensive rebound by L. Allen,,66,66
296,3,2:42.0,C. Copeland makes 2-pt jump shot from 7 ft,,68,66
297,3,2:30.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,68,66
298,3,2:29.0,,Offensive rebound by M. Bonner,68,66
299,3,2:21.0,,M. Ginóbili makes 2-pt jump shot from 15 ft,68,68
300,3,2:01.0,Personal foul by K. Leonard (drawn by R. Stuckey),,68,68
301,3,2:01.0,,San Antonio full timeout,68,68
302,3,2:01.0,,D. Green enters the game for K. Leonard,68,68
303,3,2:01.0,A. Price enters the game for D. Sloan,,68,68
304,3,2:01.0,C. Miles enters the game for S. Hill,,68,68
305,3,2:01.0,R. Stuckey makes free throw 1 of 2,,69,68
306,3,2:01.0,R. Stuckey makes free throw 2 of 2,,70,68
307,3,1:40.0,,A. Baynes makes 2-pt layup from 3 ft (assist by M. Ginóbili),70,70
308,3,1:23.0,C. Copeland makes 2-pt layup from 2 ft (assist by L. Allen),,72,70
309,3,1:23.0,Shooting block foul by A. Baynes (drawn by C. Copeland),,72,70
310,3,1:23.0,,T. Duncan enters the game for A. Baynes,72,70
311,3,1:23.0,C. Copeland makes free throw 1 of 1,,73,70
312,3,1:05.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Duncan),73,73
313,3,0:41.0,A. Price misses 2-pt jump shot from 12 ft,,73,73
314,3,0:39.0,,Defensive rebound by M. Ginóbili,73,73
315,3,0:35.0,,Shooting block foul by R. Stuckey (drawn by M. Ginóbili),73,73
316,3,0:35.0,,M. Ginóbili makes free throw 1 of 2,73,74
317,3,0:35.0,D. Rudež enters the game for R. Stuckey,,73,74
318,3,0:35.0,,M. Ginóbili makes free throw 2 of 2,73,75
319,3,0:24.0,Offensive foul by C. Copeland (drawn by M. Ginóbili),,73,75
320,3,0:24.0,Turnover by C. Copeland (offensive foul),,73,75
321,3,0:04.0,,M. Ginóbili makes 2-pt layup at rim,73,77
322,3,0:00.0,C. Miles makes 3-pt jump shot from 25 ft (assist by A. Price),,76,77
323,4,11:47.0,,Turnover by K. Leonard (traveling),76,77
324,4,11:33.0,D. Rudež makes 3-pt jump shot from 24 ft (assist by A. Price),,79,77
325,4,11:23.0,,Offensive foul by A. Baynes (drawn by A. Price),79,77
326,4,11:23.0,,Turnover by A. Baynes (offensive foul),79,77
327,4,11:04.0,A. Price makes 3-pt jump shot from 25 ft (assist by C. Miles),,82,77
328,4,10:38.0,,A. Baynes makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),82,79
329,4,10:17.0,L. Allen makes 2-pt jump shot from 5 ft (assist by D. Rudež),,84,79
330,4,10:05.0,,T. Parker misses 2-pt jump shot from 18 ft,84,79
331,4,10:04.0,Defensive rebound by L. Allen,,84,79
332,4,10:02.0,Turnover by L. Allen (lost ball; steal by M. Ginóbili),,84,79
333,4,9:59.0,,M. Ginóbili makes 2-pt layup at rim,84,81
334,4,9:42.0,A. Price makes 3-pt jump shot from 25 ft (assist by L. Allen),,87,81
335,4,9:27.0,,K. Leonard misses 2-pt jump shot from 12 ft,87,81
336,4,9:26.0,Defensive rebound by A. Price,,87,81
337,4,9:18.0,C. Miles misses 3-pt jump shot from 25 ft,,87,81
338,4,9:17.0,,Defensive rebound by A. Baynes,87,81
339,4,8:59.0,,M. Ginóbili makes 2-pt jump shot from 4 ft,87,83
340,4,8:42.0,Shooting block foul by A. Baynes (drawn by C. Miles),,87,83
341,4,8:42.0,Official timeout,,87,83
342,4,8:42.0,,D. Green enters the game for M. Ginóbili,87,83
343,4,8:42.0,,B. Diaw enters the game for M. Bonner,87,83
344,4,8:42.0,C. Miles misses free throw 1 of 2,,87,83
345,4,8:42.0,Offensive rebound by Team,,87,83
346,4,8:42.0,C. Miles misses free throw 2 of 2,,87,83
347,4,8:42.0,,Defensive rebound by K. Leonard,87,83
348,4,8:19.0,,A. Baynes makes 2-pt jump shot from 3 ft (assist by B. Diaw),87,85
349,4,7:55.0,D. Rudež makes 2-pt jump shot from 14 ft,,89,85
350,4,7:41.0,,Turnover by T. Parker (bad pass; steal by A. Price),89,85
351,4,7:37.0,Turnover by C. Miles (bad pass; steal by K. Leonard),,89,85
352,4,7:29.0,,Shooting foul by C. Copeland (drawn by A. Baynes),89,85
353,4,7:29.0,,A. Baynes makes free throw 1 of 2,89,86
354,4,7:29.0,R. Stuckey enters the game for C. Miles,,89,86
355,4,7:29.0,,A. Baynes misses free throw 2 of 2,89,86
356,4,7:29.0,Defensive rebound by L. Allen,,89,86
357,4,7:16.0,R. Stuckey makes 2-pt jump shot from 3 ft,,91,86
358,4,7:16.0,Shooting block foul by A. Baynes (drawn by R. Stuckey),,91,86
359,4,7:16.0,,T. Duncan enters the game for A. Baynes,91,86
360,4,7:16.0,R. Stuckey misses free throw 1 of 1,,91,86
361,4,7:16.0,,Defensive rebound by B. Diaw,91,86
362,4,7:02.0,Violation by D. Rudež (kicked ball),,91,86
363,4,6:54.0,,T. Duncan misses 2-pt jump shot from 10 ft,91,86
364,4,6:53.0,Defensive rebound by A. Price,,91,86
365,4,6:42.0,R. Stuckey misses 2-pt jump shot from 19 ft,,91,86
366,4,6:41.0,,Defensive rebound by K. Leonard,91,86
367,4,6:34.0,,K. Leonard makes 2-pt jump shot from 3 ft,91,88
368,4,6:11.0,L. Allen misses 2-pt jump shot from 14 ft,,91,88
369,4,6:10.0,,Defensive rebound by K. Leonard,91,88
370,4,5:54.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Green),91,91
371,4,5:53.0,Indiana full timeout,,91,91
372,4,5:53.0,,M. Ginóbili enters the game for T. Parker,91,91
373,4,5:36.0,R. Stuckey misses 2-pt jump shot from 3 ft (block by D. Green),,91,91
374,4,5:35.0,Offensive rebound by Team,,91,91
375,4,5:33.0,D. Rudež misses 3-pt jump shot from 25 ft,,91,91
376,4,5:32.0,,Defensive rebound by K. Leonard,91,91
377,4,5:15.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by D. Green),91,94
378,4,4:59.0,A. Price misses 3-pt jump shot from 23 ft,,91,94
379,4,4:58.0,,Defensive rebound by Team,91,94
380,4,4:57.0,,T. Parker enters the game for D. Green,91,94
381,4,4:57.0,I. Mahinmi enters the game for L. Allen,,91,94
382,4,4:57.0,S. Hill enters the game for D. Rudež,,91,94
383,4,4:41.0,,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),91,96
384,4,4:15.0,R. Stuckey misses 2-pt jump shot from 16 ft,,91,96
385,4,4:14.0,,Defensive rebound by B. Diaw,91,96
386,4,3:54.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),91,99
387,4,3:54.0,Indiana full timeout,,91,99
388,4,3:54.0,L. Scola enters the game for C. Copeland,,91,99
389,4,3:54.0,D. Sloan enters the game for A. Price,,91,99
390,4,3:33.0,R. Stuckey misses 2-pt jump shot from 7 ft,,91,99
391,4,3:32.0,,Defensive rebound by M. Ginóbili,91,99
392,4,3:15.0,,T. Parker misses 2-pt jump shot from 14 ft,91,99
393,4,3:14.0,Defensive rebound by R. Stuckey,,91,99
394,4,3:12.0,,Offensive charge foul by R. Stuckey (drawn by M. Ginóbili),91,99
395,4,3:12.0,Turnover by R. Stuckey (offensive foul),,91,99
396,4,2:54.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,91,99
397,4,2:53.0,Defensive rebound by S. Hill,,91,99
398,4,2:42.0,L. Scola makes 2-pt jump shot from 14 ft (assist by D. Sloan),,93,99
399,4,2:31.0,,San Antonio full timeout,93,99
400,4,2:20.0,,M. Ginóbili makes 2-pt jump shot from 5 ft (assist by T. Duncan),93,101
401,4,2:20.0,,Shooting block foul by R. Stuckey (drawn by M. Ginóbili),93,101
402,4,2:20.0,,M. Ginóbili makes free throw 1 of 1,93,102
403,4,2:08.0,D. Sloan misses 2-pt jump shot from 21 ft,,93,102
404,4,2:07.0,,Defensive rebound by K. Leonard,93,102
405,4,1:52.0,,K. Leonard makes 2-pt jump shot from 15 ft,93,104
406,4,1:52.0,Indiana full timeout,,93,104
407,4,1:52.0,D. Rudež enters the game for S. Hill,,93,104
408,4,1:52.0,C. Copeland enters the game for R. Stuckey,,93,104
409,4,1:36.0,C. Copeland makes 3-pt jump shot from 25 ft (assist by D. Sloan),,96,104
410,4,1:36.0,Shooting foul by T. Duncan (drawn by C. Copeland),,96,104
411,4,1:36.0,R. Stuckey enters the game for L. Scola,,96,104
412,4,1:36.0,S. Hill enters the game for D. Rudež,,96,104
413,4,1:36.0,C. Copeland makes free throw 1 of 1,,97,104
414,4,1:13.0,,M. Ginóbili misses 2-pt jump shot from 20 ft,97,104
415,4,1:13.0,Defensive rebound by Team,,97,104
416,4,1:01.0,C. Copeland misses 3-pt jump shot from 25 ft,,97,104
417,4,1:00.0,,Defensive rebound by K. Leonard,97,104
418,4,0:44.0,,Personal foul by I. Mahinmi (drawn by T. Parker),97,104
419,4,0:44.0,L. Scola enters the game for C. Copeland,,97,104
420,4,0:36.0,,Offensive foul by T. Duncan (drawn by R. Stuckey),97,104
421,4,0:36.0,,Turnover by T. Duncan (offensive foul),97,104
422,4,0:36.0,C. Copeland enters the game for I. Mahinmi,,97,104
423,4,0:36.0,,D. Green enters the game for B. Diaw,97,104
424,4,0:28.0,Turnover by D. Sloan (traveling),,97,104
425,4,0:26.0,,Personal take foul by D. Sloan (drawn by T. Parker),97,104
426,4,0:26.0,,T. Parker misses free throw 1 of 2,97,104
427,4,0:26.0,,Offensive rebound by Team,97,104
428,4,0:26.0,,T. Parker misses free throw 2 of 2,97,104
429,4,0:26.0,Defensive rebound by S. Hill,,97,104
430,4,0:26.0,Indiana full timeout,,97,104
431,4,0:26.0,D. Rudež enters the game for S. Hill,,97,104
432,4,0:26.0,C. Miles enters the game for D. Sloan,,97,104
433,4,0:17.0,Shooting foul by D. Green (drawn by L. Scola),,97,104
434,4,0:17.0,L. Scola makes free throw 1 of 2,,98,104
435,4,0:17.0,,B. Diaw enters the game for D. Green,98,104
436,4,0:17.0,L. Allen enters the game for C. Miles,,98,104
437,4,0:17.0,L. Scola misses free throw 2 of 2,,98,104
438,4,0:17.0,,Defensive rebound by T. Duncan,98,104
439,4,0:15.0,,Personal take foul by L. Allen (drawn by T. Duncan),98,104
440,4,0:15.0,,T. Duncan misses free throw 1 of 2,98,104
441,4,0:15.0,,Offensive rebound by Team,98,104
442,4,0:15.0,C. Miles enters the game for L. Allen,,98,104
443,4,0:15.0,,D. Green enters the game for B. Diaw,98,104
444,4,0:15.0,,T. Duncan makes free throw 2 of 2,98,105
445,4,0:08.0,C. Miles misses 3-pt jump shot from 27 ft,,98,105
446,4,0:07.0,,Defensive rebound by K. Leonard,98,105
447,4,0:06.0,,Personal take foul by D. Rudež (drawn by K. Leonard),98,105
448,4,0:06.0,,K. Leonard makes free throw 1 of 2,98,106
449,4,0:06.0,,K. Leonard misses free throw 2 of 2,98,106
450,4,0:06.0,Defensive rebound by C. Miles,,98,106
451,4,0:01.0,C. Miles makes 2-pt dunk at rim,,100,106
