,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
0,1,11:37.0,,Shooting foul by N. Jokić (drawn by D. Jordan),0,0
1,1,11:37.0,,D. Jordan misses free throw 1 of 2,0,0
2,1,11:37.0,,Offensive rebound by Team,0,0
3,1,11:37.0,,D. Jordan makes free throw 2 of 2,0,1
4,1,11:16.0,E. Mudiay makes 2-pt jump shot from 14 ft,,2,1
5,1,11:01.0,,W. Johnson misses 3-pt jump shot from 25 ft,2,1
6,1,11:00.0,Defensive rebound by E. Mudiay,,2,1
7,1,10:53.0,G. Harris misses 2-pt jump shot from 5 ft,,2,1
8,1,10:50.0,,Defensive rebound by W. Johnson,2,1
9,1,10:34.0,,A. Rivers misses 3-pt jump shot from 27 ft,2,1
10,1,10:33.0,Defensive rebound by D. Gallinari,,2,1
11,1,10:28.0,Turnover by D. Gallinari (bad pass; steal by J. Crawford),,2,1
12,1,10:23.0,,J. Crawford makes 2-pt jump shot from 13 ft,2,3
13,1,10:11.0,Shooting foul by L. Mbah a Moute (drawn by D. Gallinari),,2,3
14,1,10:11.0,D. Gallinari makes free throw 1 of 2,,3,3
15,1,10:11.0,D. Gallinari makes free throw 2 of 2,,4,3
16,1,9:59.0,,Turnover by J. Crawford (bad pass; steal by E. Mudiay),4,3
17,1,9:53.0,E. Mudiay misses 2-pt jump shot from 24 ft,,4,3
18,1,9:49.0,,Defensive rebound by W. Johnson,4,3
19,1,9:44.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,4,3
20,1,9:43.0,Defensive rebound by N. Jokić,,4,3
21,1,9:25.0,Turnover by W. Chandler (bad pass; steal by A. Rivers),,4,3
22,1,9:19.0,,A. Rivers misses 2-pt layup from 1 ft,4,3
23,1,9:15.0,Defensive rebound by E. Mudiay,,4,3
24,1,9:12.0,D. Gallinari makes 2-pt dunk at rim (assist by W. Chandler),,6,3
25,1,8:56.0,,J. Crawford misses 3-pt jump shot from 27 ft,6,3
26,1,8:55.0,Defensive rebound by W. Chandler,,6,3
27,1,8:46.0,G. Harris misses 2-pt jump shot from 15 ft,,6,3
28,1,8:45.0,,Defensive rebound by D. Jordan,6,3
29,1,8:42.0,,D. Jordan makes 2-pt layup from 2 ft (assist by W. Johnson),6,5
30,1,8:42.0,,Shooting foul by W. Chandler (drawn by D. Jordan),6,5
31,1,8:42.0,,D. Jordan makes free throw 1 of 1,6,6
32,1,8:30.0,W. Chandler misses 2-pt jump shot from 20 ft,,6,6
33,1,8:27.0,,Defensive rebound by L. Mbah a Moute,6,6
34,1,8:19.0,,Shooting block foul by E. Mudiay (drawn by W. Johnson),6,6
35,1,8:19.0,,W. Johnson misses free throw 1 of 2,6,6
36,1,8:19.0,,Offensive rebound by Team,6,6
37,1,8:19.0,,W. Johnson misses free throw 2 of 2,6,6
38,1,8:18.0,Defensive rebound by N. Jokić,,6,6
39,1,7:54.0,N. Jokić makes 2-pt hook shot from 7 ft,,8,6
40,1,7:34.0,,A. Rivers misses 2-pt jump shot from 21 ft,8,6
41,1,7:32.0,Defensive rebound by D. Gallinari,,8,6
42,1,7:24.0,D. Gallinari makes 3-pt jump shot from 29 ft (assist by W. Chandler),,11,6
43,1,7:01.0,,J. Crawford makes 2-pt hook shot from 6 ft,11,8
44,1,6:46.0,G. Harris misses 2-pt layup from 3 ft (block by D. Jordan),,11,8
45,1,6:44.0,Offensive rebound by N. Jokić,,11,8
46,1,6:42.0,N. Jokić makes 2-pt layup from 1 ft,,13,8
47,1,6:30.0,,Personal foul by G. Harris (drawn by J. Crawford),13,8
48,1,6:30.0,K. Faried enters the game for W. Chandler,,13,8
49,1,6:18.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by W. Johnson),13,10
50,1,6:08.0,G. Harris makes 2-pt jump shot from 17 ft (assist by N. Jokić),,15,10
51,1,5:55.0,,L. Mbah a Moute makes 3-pt jump shot from 26 ft (assist by W. Johnson),15,13
52,1,5:42.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),,18,13
53,1,5:33.0,,J. Crawford misses 2-pt jump shot from 16 ft,18,13
54,1,5:29.0,Defensive rebound by K. Faried,,18,13
55,1,5:29.0,Shooting foul by W. Johnson (drawn by D. Gallinari),,18,13
56,1,5:29.0,,LA Clippers full timeout,18,13
57,1,5:29.0,D. Gallinari misses free throw 1 of 2,,18,13
58,1,5:29.0,Offensive rebound by Team,,18,13
59,1,5:29.0,D. Gallinari makes free throw 2 of 2,,19,13
60,1,5:10.0,,D. Jordan misses 2-pt dunk at rim,19,13
61,1,5:07.0,Defensive rebound by K. Faried,,19,13
62,1,5:02.0,Turnover by Team (turnover),,19,13
63,1,4:53.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),19,15
64,1,4:27.0,N. Jokić misses 2-pt hook shot from 6 ft,,19,15
65,1,4:27.0,,Defensive rebound by Team,19,15
66,1,4:27.0,Loose ball foul by K. Faried (drawn by W. Johnson),,19,15
67,1,4:27.0,,W. Johnson makes free throw 1 of 2,19,16
68,1,4:27.0,,R. Felton enters the game for A. Rivers,19,16
69,1,4:27.0,,W. Johnson makes free throw 2 of 2,19,17
70,1,4:14.0,E. Mudiay misses 2-pt jump shot from 5 ft (block by W. Johnson),,19,17
71,1,4:13.0,,Defensive rebound by R. Felton,19,17
72,1,4:07.0,,J. Crawford makes 2-pt jump shot from 13 ft,19,19
73,1,4:06.0,Denver full timeout,,19,19
74,1,4:06.0,J. Nelson enters the game for E. Mudiay,,19,19
75,1,3:46.0,N. Jokić misses 2-pt hook shot from 5 ft,,19,19
76,1,3:46.0,Offensive rebound by K. Faried,,19,19
77,1,3:46.0,K. Faried makes 2-pt layup from 2 ft,,21,19
78,1,3:46.0,Violation by Team (jump ball),,21,19
79,1,3:34.0,,Turnover by J. Crawford (bad pass; steal by N. Jokić),21,19
80,1,3:28.0,K. Faried misses 2-pt hook shot from 6 ft,,21,19
81,1,3:23.0,,Defensive rebound by R. Felton,21,19
82,1,3:12.0,,R. Felton makes 2-pt jump shot from 21 ft,21,21
83,1,2:59.0,N. Jokić misses 3-pt jump shot from 27 ft,,21,21
84,1,2:58.0,Offensive rebound by G. Harris,,21,21
85,1,2:48.0,N. Jokić misses 2-pt hook shot from 8 ft,,21,21
86,1,2:44.0,Offensive rebound by N. Jokić,,21,21
87,1,2:44.0,N. Jokić makes 2-pt dunk at rim,,23,21
88,1,2:32.0,,R. Felton misses 2-pt jump shot from 11 ft,23,21
89,1,2:28.0,Defensive rebound by N. Jokić,,23,21
90,1,2:24.0,K. Faried misses 2-pt layup from 2 ft (block by W. Johnson),,23,21
91,1,2:21.0,Offensive rebound by K. Faried,,23,21
92,1,2:17.0,Personal foul by W. Johnson (drawn by G. Harris),,23,21
93,1,2:17.0,,A. Rivers enters the game for W. Johnson,23,21
94,1,2:17.0,,B. Bass enters the game for J. Crawford,23,21
95,1,2:17.0,W. Barton enters the game for N. Jokić,,23,21
96,1,2:17.0,W. Chandler enters the game for G. Harris,,23,21
97,1,2:07.0,W. Chandler misses 3-pt jump shot from 26 ft,,23,21
98,1,2:06.0,,Defensive rebound by B. Bass,23,21
99,1,1:59.0,,Turnover by R. Felton (bad pass; steal by K. Faried),23,21
100,1,1:47.0,J. Nelson misses 2-pt jump shot from 13 ft,,23,21
101,1,1:45.0,Offensive rebound by K. Faried,,23,21
102,1,1:41.0,W. Barton misses 3-pt jump shot from 28 ft,,23,21
103,1,1:39.0,,Defensive rebound by D. Jordan,23,21
104,1,1:31.0,,R. Felton makes 2-pt jump shot from 16 ft (assist by A. Rivers),23,23
105,1,1:05.0,K. Faried misses 2-pt layup from 4 ft,,23,23
106,1,1:03.0,Offensive rebound by K. Faried,,23,23
107,1,1:03.0,K. Faried misses 2-pt layup from 1 ft,,23,23
108,1,1:00.0,,Defensive rebound by L. Mbah a Moute,23,23
109,1,0:52.0,,B. Bass misses 2-pt hook shot from 4 ft,23,23
110,1,0:49.0,Defensive rebound by W. Chandler,,23,23
111,1,0:42.0,D. Gallinari misses 3-pt jump shot from 30 ft,,23,23
112,1,0:41.0,,Defensive rebound by L. Mbah a Moute,23,23
113,1,0:24.0,,R. Felton misses 2-pt jump shot from 19 ft,23,23
114,1,0:21.0,Defensive rebound by D. Gallinari,,23,23
115,1,0:02.0,J. Nelson misses 3-pt jump shot from 24 ft,,23,23
116,1,0:00.0,Offensive rebound by Team,,23,23
117,2,11:35.0,J. Murray makes 2-pt jump shot from 20 ft (assist by W. Barton),,25,23
118,2,11:17.0,,A. Rivers makes 2-pt jump shot from 8 ft (assist by R. Felton),25,25
119,2,11:03.0,W. Barton makes 3-pt jump shot from 27 ft,,28,25
120,2,10:36.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by B. Bass),28,28
121,2,10:28.0,Shooting foul by M. Speights (drawn by K. Faried),,28,28
122,2,10:28.0,K. Faried makes free throw 1 of 2,,29,28
123,2,10:28.0,K. Faried makes free throw 2 of 2,,30,28
124,2,10:16.0,,A. Rivers makes 2-pt jump shot from 11 ft,30,30
125,2,10:16.0,,Shooting foul by W. Barton (drawn by A. Rivers),30,30
126,2,10:16.0,,A. Rivers makes free throw 1 of 1,30,31
127,2,9:54.0,W. Barton makes 2-pt layup from 4 ft (assist by W. Chandler),,32,31
128,2,9:40.0,,R. Felton misses 2-pt jump shot from 20 ft,32,31
129,2,9:37.0,Defensive rebound by W. Barton,,32,31
130,2,9:32.0,K. Faried makes 2-pt layup from 2 ft (assist by W. Barton),,34,31
131,2,9:14.0,,Shooting foul by W. Barton (drawn by B. Bass),34,31
132,2,9:14.0,,B. Bass makes free throw 1 of 2,34,32
133,2,9:14.0,,B. Bass makes free throw 2 of 2,34,33
134,2,8:59.0,Turnover by W. Chandler (traveling),,34,33
135,2,8:59.0,Official timeout,,34,33
136,2,8:59.0,,Violation by Team (jump ball),34,33
137,2,8:39.0,,A. Anderson makes 2-pt hook shot from 3 ft (assist by A. Rivers),34,35
138,2,8:23.0,Shooting foul by A. Anderson (drawn by W. Barton),,34,35
139,2,8:23.0,W. Barton makes free throw 1 of 2,,35,35
140,2,8:23.0,N. Jokić enters the game for K. Faried,,35,35
141,2,8:23.0,W. Barton makes free throw 2 of 2,,36,35
142,2,8:09.0,,Shooting foul by N. Jokić (drawn by B. Bass),36,35
143,2,8:09.0,,B. Bass makes free throw 1 of 2,36,36
144,2,8:09.0,,B. Bass makes free throw 2 of 2,36,37
145,2,7:57.0,Personal foul by A. Anderson (drawn by J. Murray),,36,37
146,2,7:47.0,W. Barton makes 3-pt jump shot from 27 ft (assist by J. Nelson),,39,37
147,2,7:20.0,,A. Rivers makes 3-pt jump shot from 28 ft (assist by R. Felton),39,40
148,2,7:09.0,J. Nelson misses 3-pt jump shot from 27 ft,,39,40
149,2,7:08.0,,Defensive rebound by B. Bass,39,40
150,2,6:48.0,,M. Speights misses 2-pt hook shot from 6 ft,39,40
151,2,6:45.0,Defensive rebound by W. Barton,,39,40
152,2,6:37.0,N. Jokić makes 2-pt hook shot from 7 ft (assist by J. Nelson),,41,40
153,2,6:37.0,,LA Clippers full timeout,41,40
154,2,6:37.0,,J. Crawford enters the game for A. Anderson,41,40
155,2,6:37.0,D. Gallinari enters the game for W. Chandler,,41,40
156,2,6:16.0,,Turnover by A. Rivers (lost ball; steal by J. Nelson),41,40
157,2,6:11.0,,Offensive charge foul by J. Murray (drawn by M. Speights),41,40
158,2,6:11.0,Turnover by J. Murray (offensive foul),,41,40
159,2,5:53.0,,M. Speights misses 3-pt jump shot from 27 ft,41,40
160,2,5:51.0,Defensive rebound by J. Murray,,41,40
161,2,5:43.0,N. Jokić makes 2-pt hook shot from 5 ft (assist by W. Barton),,43,40
162,2,5:15.0,,A. Rivers misses 3-pt jump shot from 26 ft,43,40
163,2,5:15.0,,Offensive rebound by Team,43,40
164,2,5:15.0,,Turnover by Team (shot clock),43,40
165,2,5:15.0,G. Harris enters the game for J. Murray,,43,40
166,2,5:15.0,,D. Jordan enters the game for M. Speights,43,40
167,2,4:51.0,N. Jokić makes 2-pt hook shot from 13 ft,,45,40
168,2,4:31.0,,Turnover by B. Bass (bad pass),45,40
169,2,4:31.0,E. Mudiay enters the game for J. Nelson,,45,40
170,2,4:31.0,,L. Mbah a Moute enters the game for B. Bass,45,40
171,2,4:23.0,G. Harris misses 3-pt jump shot from 26 ft,,45,40
172,2,4:22.0,Offensive rebound by D. Gallinari,,45,40
173,2,4:22.0,Shooting foul by L. Mbah a Moute (drawn by D. Gallinari),,45,40
174,2,4:22.0,D. Gallinari makes free throw 1 of 2,,46,40
175,2,4:22.0,D. Gallinari makes free throw 2 of 2,,47,40
176,2,4:03.0,,J. Crawford makes 2-pt jump shot from 6 ft,47,42
177,2,3:57.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,49,42
178,2,3:33.0,,A. Rivers misses 3-pt jump shot from 27 ft,49,42
179,2,3:31.0,Defensive rebound by G. Harris,,49,42
180,2,3:17.0,Turnover by D. Gallinari (bad pass; steal by D. Jordan),,49,42
181,2,3:10.0,,Turnover by J. Crawford (bad pass; steal by N. Jokić),49,42
182,2,3:06.0,W. Barton makes 2-pt layup from 2 ft,,51,42
183,2,3:06.0,Shooting foul by J. Crawford (drawn by W. Barton),,51,42
184,2,3:06.0,,LA Clippers full timeout,51,42
185,2,3:06.0,W. Barton misses free throw 1 of 1,,51,42
186,2,3:05.0,,Defensive rebound by J. Crawford,51,42
187,2,2:52.0,,J. Crawford misses 2-pt jump shot from 15 ft,51,42
188,2,2:50.0,Defensive rebound by D. Gallinari,,51,42
189,2,2:44.0,N. Jokić makes 2-pt layup from 3 ft (assist by W. Barton),,53,42
190,2,2:31.0,,R. Felton misses 2-pt jump shot from 20 ft,53,42
191,2,2:27.0,Defensive rebound by D. Gallinari,,53,42
192,2,2:23.0,D. Gallinari makes 2-pt layup from 2 ft,,55,42
193,2,2:01.0,,R. Felton misses 2-pt layup from 2 ft,55,42
194,2,2:00.0,,Offensive rebound by D. Jordan,55,42
195,2,2:00.0,,D. Jordan misses 2-pt layup from 2 ft,55,42
196,2,1:58.0,Defensive rebound by W. Barton,,55,42
197,2,1:51.0,D. Gallinari misses 2-pt layup from 2 ft,,55,42
198,2,1:51.0,,Defensive rebound by Team,55,42
199,2,1:51.0,Denver full timeout,,55,42
200,2,1:51.0,W. Chandler enters the game for N. Jokić,,55,42
201,2,1:51.0,,W. Johnson enters the game for R. Felton,55,42
202,2,1:33.0,,A. Rivers misses 2-pt jump shot from 4 ft,55,42
203,2,1:28.0,,Offensive rebound by D. Jordan,55,42
204,2,1:28.0,,D. Jordan misses 2-pt layup from 1 ft,55,42
205,2,1:24.0,Defensive rebound by W. Barton,,55,42
206,2,1:23.0,Turnover by E. Mudiay (lost ball; steal by J. Crawford),,55,42
207,2,1:15.0,,J. Crawford makes 2-pt layup from 3 ft (assist by A. Rivers),55,44
208,2,0:59.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Barton),,58,44
209,2,0:45.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),58,46
210,2,0:34.0,Shooting foul by D. Jordan (drawn by G. Harris),,58,46
211,2,0:34.0,G. Harris makes free throw 1 of 2,,59,46
212,2,0:34.0,K. Faried enters the game for W. Barton,,59,46
213,2,0:34.0,G. Harris makes free throw 2 of 2,,60,46
214,2,0:29.0,,J. Crawford misses 2-pt jump shot from 15 ft,60,46
215,2,0:24.0,Defensive rebound by D. Gallinari,,60,46
216,2,0:06.0,E. Mudiay makes 3-pt jump shot from 28 ft,,63,46
217,2,0:02.0,,J. Crawford misses 3-pt jump shot from 31 ft,63,46
218,2,0:00.0,,Offensive rebound by Team,63,46
