,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ORLANDO_ACTION,PORTLAND_SCORE,ORLANDO_SCORE
221,3,10:46.0,,Offensive rebound by N. Vučević,53,43
222,3,10:37.0,,E. Payton misses 2-pt layup from 3 ft (block by J. Nurkić),53,43
223,3,10:34.0,Defensive rebound by J. Nurkić,,53,43
224,3,10:15.0,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),,55,43
225,3,9:59.0,,A. Gordon misses 3-pt jump shot from 25 ft,55,43
226,3,9:57.0,Defensive rebound by E. Turner,,55,43
227,3,9:53.0,Personal foul by J. Simmons (drawn by E. Turner),,55,43
228,3,9:43.0,Turnover by D. Lillard (lost ball; steal by J. Simmons),,55,43
229,3,9:40.0,,Turnover by N. Vučević (bad pass),55,43
230,3,9:23.0,C. McCollum misses 2-pt jump shot from 23 ft,,55,43
231,3,9:20.0,,Defensive rebound by A. Gordon,55,43
232,3,9:17.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by A. Gordon),55,46
233,3,8:55.0,C. McCollum misses 3-pt jump shot from 25 ft,,55,46
234,3,8:50.0,,Defensive rebound by N. Vučević,55,46
235,3,8:46.0,,A. Gordon misses 3-pt jump shot from 26 ft,55,46
236,3,8:46.0,Defensive rebound by E. Turner,,55,46
237,3,8:37.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),,58,46
238,3,8:36.0,,Orlando full timeout,58,46
239,3,8:17.0,,Personal foul by J. Nurkić (drawn by N. Vučević),58,46
240,3,8:12.0,,Shooting foul by J. Nurkić (drawn by M. Hezonja),58,46
241,3,8:12.0,,M. Hezonja makes free throw 1 of 2,58,47
242,3,8:12.0,,M. Hezonja makes free throw 2 of 2,58,48
243,3,7:58.0,C. McCollum misses 2-pt jump shot from 9 ft,,58,48
244,3,7:54.0,,Defensive rebound by M. Hezonja,58,48
245,3,7:48.0,,A. Gordon misses 2-pt dunk from 3 ft (block by J. Nurkić),58,48
246,3,7:48.0,,Offensive rebound by A. Gordon,58,48
247,3,7:48.0,,Shooting foul by A. Aminu (drawn by A. Gordon),58,48
248,3,7:48.0,,A. Gordon makes free throw 1 of 2,58,49
249,3,7:48.0,,A. Gordon makes free throw 2 of 2,58,50
250,3,7:29.0,Turnover by E. Turner (bad pass; steal by A. Gordon),,58,50
251,3,7:14.0,,A. Gordon misses 3-pt jump shot from 25 ft,58,50
252,3,7:10.0,Defensive rebound by E. Turner,,58,50
253,3,7:09.0,Personal foul by M. Hezonja (drawn by J. Nurkić),,58,50
254,3,7:07.0,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),,60,50
255,3,7:07.0,Shooting foul by E. Payton (drawn by D. Lillard),,60,50
256,3,7:07.0,D. Lillard makes free throw 1 of 1,,61,50
257,3,7:02.0,,Turnover by E. Payton (bad pass),61,50
258,3,6:55.0,A. Aminu misses 2-pt jump shot from 7 ft,,61,50
259,3,6:54.0,Offensive rebound by A. Aminu,,61,50
260,3,6:51.0,A. Aminu makes 2-pt layup from 2 ft,,63,50
261,3,6:37.0,,J. Simmons misses 3-pt jump shot from 22 ft,63,50
262,3,6:37.0,,Offensive rebound by N. Vučević,63,50
263,3,6:36.0,,Turnover by N. Vučević (traveling),63,50
264,3,6:36.0,E. Davis enters the game for J. Nurkić,,63,50
265,3,6:22.0,C. McCollum makes 2-pt jump shot from 21 ft,,65,50
266,3,6:10.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by J. Simmons),65,52
267,3,5:56.0,E. Turner makes 2-pt layup from 2 ft,,67,52
268,3,5:40.0,,Turnover by E. Payton (lost ball; steal by A. Aminu),67,52
269,3,5:31.0,C. McCollum makes 2-pt layup from 1 ft,,69,52
270,3,5:30.0,,Orlando full timeout,69,52
271,3,5:30.0,,D. Augustin enters the game for E. Payton,69,52
272,3,5:30.0,,W. Iwundu enters the game for M. Hezonja,69,52
273,3,5:30.0,P. Connaughton enters the game for E. Turner,,69,52
274,3,5:15.0,,N. Vučević makes 2-pt hook shot from 1 ft (assist by J. Simmons),69,54
275,3,5:04.0,D. Lillard makes 2-pt layup from 1 ft,,71,54
276,3,4:47.0,,J. Simmons makes 2-pt hook shot from 4 ft,71,56
277,3,4:29.0,C. McCollum misses 2-pt layup from 2 ft,,71,56
278,3,4:26.0,,Defensive rebound by N. Vučević,71,56
279,3,4:25.0,,Shooting foul by A. Aminu (drawn by A. Gordon),71,56
280,3,4:25.0,,A. Gordon misses free throw 1 of 2,71,56
281,3,4:25.0,,Offensive rebound by Team,71,56
282,3,4:25.0,S. Napier enters the game for C. McCollum,,71,56
283,3,4:25.0,,A. Gordon makes free throw 2 of 2,71,57
284,3,4:05.0,D. Lillard misses 2-pt jump shot from 20 ft,,71,57
285,3,4:02.0,,Defensive rebound by N. Vučević,71,57
286,3,3:57.0,,Turnover by J. Simmons (lost ball; steal by S. Napier),71,57
287,3,3:48.0,D. Lillard misses 2-pt jump shot from 18 ft,,71,57
288,3,3:45.0,,Defensive rebound by A. Gordon,71,57
289,3,3:39.0,,S. Mack enters the game for J. Simmons,71,57
290,3,3:39.0,Z. Collins enters the game for A. Aminu,,71,57
291,3,3:32.0,,D. Augustin makes 3-pt jump shot from 26 ft,71,60
292,3,3:15.0,Turnover by S. Napier (bad pass; steal by D. Augustin),,71,60
293,3,2:56.0,,N. Vučević makes 2-pt layup from 2 ft,71,62
294,3,2:56.0,Portland full timeout,,71,62
295,3,2:43.0,Turnover by D. Lillard (out of bounds lost ball),,71,62
296,3,2:20.0,,N. Vučević makes 2-pt jump shot from 10 ft,71,64
297,3,2:04.0,S. Napier makes 2-pt jump shot from 17 ft,,73,64
298,3,1:53.0,Offensive charge foul by D. Augustin (drawn by Z. Collins),,73,64
299,3,1:53.0,,Turnover by D. Augustin (offensive foul),73,64
300,3,1:41.0,,Offensive charge foul by E. Davis (drawn by W. Iwundu),73,64
301,3,1:41.0,Turnover by E. Davis (offensive foul),,73,64
302,3,1:23.0,,D. Augustin misses 2-pt layup from 1 ft,73,64
303,3,1:21.0,Defensive rebound by P. Connaughton,,73,64
304,3,1:17.0,S. Napier misses 2-pt layup at rim,,73,64
305,3,1:17.0,,Defensive rebound by N. Vučević,73,64
306,3,1:10.0,,Personal foul by P. Connaughton (drawn by D. Augustin),73,64
307,3,1:10.0,,D. Augustin makes free throw 1 of 2,73,65
308,3,1:10.0,,M. Speights enters the game for A. Gordon,73,65
309,3,1:10.0,C. McCollum enters the game for D. Lillard,,73,65
310,3,1:10.0,,D. Augustin makes free throw 2 of 2,73,66
311,3,0:59.0,Turnover by C. McCollum (bad pass; steal by N. Vučević),,73,66
312,3,0:55.0,,W. Iwundu misses 2-pt layup from 1 ft,73,66
313,3,0:53.0,Defensive rebound by E. Davis,,73,66
314,3,0:36.0,C. McCollum makes 2-pt jump shot from 14 ft,,75,66
315,3,0:26.0,,M. Speights misses 3-pt jump shot from 25 ft,75,66
316,3,0:22.0,Defensive rebound by Z. Collins,,75,66
317,3,0:04.0,P. Connaughton misses 3-pt jump shot from 28 ft,,75,66
318,3,0:01.0,,Defensive rebound by D. Augustin,75,66
319,3,0:00.0,,D. Augustin misses 3-pt jump shot from 32 ft,75,66
320,3,0:00.0,,Offensive rebound by Team,75,66
321,4,11:44.0,E. Davis misses 2-pt jump shot from 7 ft,,75,66
322,4,11:44.0,Offensive rebound by Team,,75,66
323,4,11:33.0,Z. Collins misses 2-pt jump shot from 14 ft,,75,66
324,4,11:30.0,,Defensive rebound by B. Biyombo,75,66
325,4,11:12.0,,M. Speights makes 3-pt jump shot from 27 ft (assist by D. Augustin),75,69
326,4,10:52.0,E. Davis makes 2-pt hook shot from 6 ft (assist by P. Connaughton),,77,69
327,4,10:28.0,,B. Biyombo misses 2-pt hook shot from 8 ft,77,69
328,4,10:25.0,,Offensive rebound by W. Iwundu,77,69
329,4,10:23.0,,S. Mack misses 3-pt jump shot from 26 ft,77,69
330,4,10:20.0,Defensive rebound by E. Davis,,77,69
331,4,10:10.0,S. Napier misses 2-pt jump shot from 21 ft,,77,69
332,4,10:08.0,Offensive rebound by Z. Collins,,77,69
333,4,10:05.0,,Offensive charge foul by S. Napier (drawn by M. Speights),77,69
334,4,10:05.0,Turnover by S. Napier (offensive foul),,77,69
335,4,9:51.0,,Turnover by M. Speights (lost ball; steal by E. Davis),77,69
336,4,9:46.0,Shooting foul by M. Speights (drawn by P. Connaughton),,77,69
337,4,9:46.0,P. Connaughton makes free throw 1 of 2,,78,69
338,4,9:46.0,P. Connaughton misses free throw 2 of 2,,78,69
339,4,9:42.0,,Defensive rebound by D. Augustin,78,69
340,4,9:30.0,,M. Speights misses 3-pt jump shot from 27 ft,78,69
341,4,9:28.0,Defensive rebound by S. Napier,,78,69
342,4,9:27.0,,Technical foul by M. Speights,78,69
343,4,9:27.0,C. McCollum makes technical free throw,,79,69
344,4,9:17.0,S. Napier makes 2-pt jump shot from 21 ft,,81,69
345,4,8:55.0,,S. Mack misses 2-pt layup from 3 ft (block by Z. Collins),81,69
346,4,8:55.0,,Offensive rebound by S. Mack,81,69
347,4,8:55.0,,Personal foul by E. Davis (drawn by S. Mack),81,69
348,4,8:55.0,,A. Gordon enters the game for M. Speights,81,69
349,4,8:55.0,N. Vonleh enters the game for E. Davis,,81,69
350,4,8:43.0,,S. Mack misses 3-pt jump shot from 25 ft,81,69
351,4,8:39.0,Defensive rebound by N. Vonleh,,81,69
352,4,8:30.0,Z. Collins makes 2-pt layup from 2 ft (assist by C. McCollum),,83,69
353,4,8:30.0,,Orlando full timeout,83,69
354,4,8:30.0,,N. Vučević enters the game for B. Biyombo,83,69
355,4,8:30.0,,J. Simmons enters the game for W. Iwundu,83,69
356,4,8:21.0,,Personal foul by P. Connaughton (drawn by D. Augustin),83,69
357,4,8:21.0,D. Lillard enters the game for P. Connaughton,,83,69
358,4,8:16.0,,J. Simmons misses 2-pt jump shot from 10 ft,83,69
359,4,8:12.0,Defensive rebound by Z. Collins,,83,69
360,4,8:04.0,Z. Collins makes 2-pt layup from 2 ft (assist by C. McCollum),,85,69
361,4,7:45.0,,Turnover by J. Simmons (bad pass; steal by S. Napier),85,69
362,4,7:45.0,Personal foul by S. Mack (drawn by S. Napier),,85,69
363,4,7:45.0,,M. Speights enters the game for A. Gordon,85,69
364,4,7:29.0,C. McCollum misses 2-pt jump shot from 19 ft,,85,69
365,4,7:29.0,Offensive rebound by Team,,85,69
366,4,7:29.0,J. Nurkić enters the game for Z. Collins,,85,69
367,4,7:26.0,Shooting foul by S. Mack (drawn by N. Vonleh),,85,69
368,4,7:26.0,N. Vonleh misses free throw 1 of 2,,85,69
369,4,7:26.0,Offensive rebound by Team,,85,69
370,4,7:26.0,,E. Payton enters the game for D. Augustin,85,69
371,4,7:26.0,E. Turner enters the game for S. Napier,,85,69
372,4,7:26.0,N. Vonleh makes free throw 2 of 2,,86,69
373,4,7:07.0,,E. Payton misses 2-pt jump shot from 20 ft,86,69
374,4,7:06.0,,Offensive rebound by N. Vučević,86,69
375,4,7:05.0,,N. Vučević makes 2-pt layup from 5 ft,86,71
376,4,6:43.0,N. Vonleh misses 2-pt layup at rim,,86,71
377,4,6:40.0,Offensive rebound by J. Nurkić,,86,71
378,4,6:37.0,Turnover by J. Nurkić (bad pass; steal by J. Simmons),,86,71
379,4,6:36.0,,J. Simmons makes 2-pt layup from 1 ft,86,73
380,4,6:36.0,,Shooting foul by D. Lillard (drawn by J. Simmons),86,73
381,4,6:36.0,A. Aminu enters the game for N. Vonleh,,86,73
382,4,6:36.0,,J. Simmons misses free throw 1 of 1,86,73
383,4,6:33.0,Defensive rebound by J. Nurkić,,86,73
384,4,6:16.0,J. Nurkić misses 2-pt hook shot from 8 ft,,86,73
385,4,6:13.0,,Defensive rebound by N. Vučević,86,73
386,4,6:09.0,,N. Vučević misses 3-pt jump shot from 25 ft,86,73
387,4,6:03.0,Defensive rebound by E. Turner,,86,73
388,4,5:54.0,P. Connaughton enters the game for C. McCollum,,86,73
389,4,5:49.0,D. Lillard misses 3-pt jump shot from 25 ft,,86,73
390,4,5:45.0,,Defensive rebound by E. Payton,86,73
391,4,5:28.0,,Shooting foul by D. Lillard (drawn by S. Mack),86,73
392,4,5:28.0,,S. Mack makes free throw 1 of 2,86,74
393,4,5:28.0,,S. Mack makes free throw 2 of 2,86,75
394,4,5:09.0,,Offensive charge foul by E. Turner (drawn by E. Payton),86,75
395,4,5:09.0,Turnover by E. Turner (offensive foul),,86,75
396,4,5:09.0,,D. Augustin enters the game for S. Mack,86,75
397,4,4:54.0,,N. Vučević makes 2-pt jump shot from 8 ft,86,77
398,4,4:37.0,J. Nurkić misses 2-pt layup from 7 ft (block by N. Vučević),,86,77
399,4,4:35.0,,Defensive rebound by D. Augustin,86,77
400,4,4:32.0,,J. Simmons makes 2-pt layup from 1 ft (assist by D. Augustin),86,79
401,4,4:32.0,Portland full timeout,,86,79
402,4,4:32.0,C. McCollum enters the game for P. Connaughton,,86,79
403,4,4:10.0,A. Aminu misses 3-pt jump shot from 27 ft,,86,79
404,4,4:06.0,,Defensive rebound by E. Payton,86,79
405,4,3:51.0,,M. Speights misses 3-pt jump shot from 26 ft,86,79
406,4,3:51.0,Defensive rebound by J. Nurkić,,86,79
407,4,3:35.0,D. Lillard misses 2-pt layup from 6 ft,,86,79
408,4,3:35.0,,Defensive rebound by J. Simmons,86,79
409,4,3:17.0,,J. Simmons misses 2-pt jump shot from 15 ft,86,79
410,4,3:17.0,,Offensive rebound by Team,86,79
411,4,3:04.0,,N. Vučević makes 2-pt layup from 4 ft,86,81
412,4,2:44.0,J. Nurkić makes 2-pt layup from 3 ft (assist by E. Turner),,88,81
413,4,2:25.0,,D. Augustin misses 3-pt jump shot from 26 ft (block by C. McCollum),88,81
414,4,2:21.0,Defensive rebound by E. Turner,,88,81
415,4,2:09.0,C. McCollum makes 2-pt jump shot from 10 ft,,90,81
416,4,2:09.0,Shooting foul by N. Vučević (drawn by C. McCollum),,90,81
417,4,2:09.0,,S. Mack enters the game for M. Speights,90,81
418,4,2:09.0,C. McCollum makes free throw 1 of 1,,91,81
419,4,1:51.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),91,84
420,4,1:34.0,Turnover by J. Nurkić (lost ball; steal by S. Mack),,91,84
421,4,1:13.0,,N. Vučević misses 3-pt jump shot from 25 ft,91,84
422,4,1:07.0,Defensive rebound by A. Aminu,,91,84
423,4,0:49.0,C. McCollum misses 2-pt layup from 9 ft,,91,84
424,4,0:47.0,,Defensive rebound by J. Simmons,91,84
425,4,0:44.0,,Shooting foul by A. Aminu (drawn by J. Simmons),91,84
426,4,0:44.0,,J. Simmons makes free throw 1 of 2,91,85
427,4,0:44.0,,J. Simmons makes free throw 2 of 2,91,86
428,4,0:43.0,Personal foul by D. Augustin (drawn by C. McCollum),,91,86
429,4,0:43.0,C. McCollum makes free throw 1 of 2,,92,86
430,4,0:43.0,C. McCollum makes free throw 2 of 2,,93,86
431,4,0:26.0,,J. Simmons makes 2-pt layup from 2 ft,93,88
432,4,0:23.0,A. Aminu makes 2-pt dunk from 1 ft (assist by C. McCollum),,95,88
433,4,0:23.0,,Orlando full timeout,95,88
434,4,0:23.0,,M. Speights enters the game for E. Payton,95,88
435,4,0:14.0,,M. Speights misses 3-pt jump shot from 30 ft,95,88
436,4,0:12.0,,Offensive rebound by Team,95,88
437,4,0:10.0,,Turnover by D. Augustin (out of bounds lost ball),95,88
438,4,0:01.0,Turnover by D. Lillard (out of bounds lost ball),,95,88
439,4,0:00.0,,J. Simmons misses 3-pt jump shot from 30 ft,95,88
440,4,0:00.0,,Offensive rebound by Team,95,88
