,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
228,2,0:01.0,V. Oladipo misses 2-pt layup from 4 ft,,59,38
229,2,0:01.0,,Defensive rebound by M. Morris,59,38
230,3,11:45.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,62,38
231,3,11:26.0,,K. Irving makes 2-pt jump shot from 22 ft (assist by A. Baynes),62,40
232,3,11:01.0,Shooting foul by K. Irving (drawn by B. Bogdanović),,62,40
233,3,11:01.0,B. Bogdanović makes free throw 1 of 2,,63,40
234,3,11:01.0,B. Bogdanović makes free throw 2 of 2,,64,40
235,3,10:53.0,,K. Irving makes 2-pt jump shot from 9 ft,64,42
236,3,10:36.0,T. Young misses 2-pt jump shot from 18 ft,,64,42
237,3,10:34.0,,Defensive rebound by A. Horford,64,42
238,3,10:26.0,,A. Horford makes 3-pt jump shot from 24 ft,64,45
239,3,10:03.0,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by C. Joseph),,66,45
240,3,9:45.0,,J. Tatum makes 2-pt jump shot from 20 ft (assist by A. Horford),66,47
241,3,9:32.0,M. Turner misses 3-pt jump shot from 25 ft,,66,47
242,3,9:30.0,,Defensive rebound by J. Brown,66,47
243,3,9:13.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by A. Horford),66,50
244,3,8:53.0,C. Joseph misses 3-pt jump shot from 25 ft,,66,50
245,3,8:50.0,,Defensive rebound by J. Tatum,66,50
246,3,8:44.0,,A. Horford makes 2-pt jump shot from 9 ft (assist by J. Tatum),66,52
247,3,8:44.0,Indiana full timeout,,66,52
248,3,8:31.0,M. Turner makes 2-pt jump shot from 16 ft (assist by C. Joseph),,68,52
249,3,8:09.0,,A. Baynes misses 2-pt jump shot from 20 ft,68,52
250,3,8:09.0,Defensive rebound by T. Young,,68,52
251,3,7:59.0,V. Oladipo makes 2-pt jump shot from 20 ft,,70,52
252,3,7:42.0,Offensive charge foul by J. Tatum (drawn by B. Bogdanović),,70,52
253,3,7:42.0,,Turnover by J. Tatum (offensive foul),70,52
254,3,7:32.0,V. Oladipo misses 3-pt jump shot from 25 ft,,70,52
255,3,7:30.0,,Defensive rebound by A. Horford,70,52
256,3,7:25.0,,Personal foul by V. Oladipo (drawn by K. Irving),70,52
257,3,7:16.0,,J. Brown misses 3-pt jump shot from 25 ft,70,52
258,3,7:13.0,Defensive rebound by T. Young,,70,52
259,3,7:10.0,C. Joseph misses 2-pt layup from 2 ft (block by A. Horford),,70,52
260,3,7:10.0,Offensive rebound by Team,,70,52
261,3,6:59.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,70,52
262,3,6:56.0,,Defensive rebound by A. Baynes,70,52
263,3,6:47.0,,K. Irving makes 3-pt jump shot from 28 ft,70,55
264,3,6:23.0,Turnover by T. Young (traveling),,70,55
265,3,6:09.0,,K. Irving misses 2-pt jump shot from 18 ft,70,55
266,3,6:06.0,Defensive rebound by V. Oladipo,,70,55
267,3,5:58.0,V. Oladipo misses 2-pt jump shot from 14 ft,,70,55
268,3,5:54.0,,Defensive rebound by A. Baynes,70,55
269,3,5:39.0,,Turnover by J. Brown (lost ball; steal by V. Oladipo),70,55
270,3,5:34.0,Turnover by C. Joseph (bad pass; steal by A. Horford),,70,55
271,3,5:32.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),70,57
272,3,5:32.0,,Shooting foul by M. Turner (drawn by J. Brown),70,57
273,3,5:32.0,,J. Brown misses free throw 1 of 1,70,57
274,3,5:30.0,Defensive rebound by T. Young,,70,57
275,3,5:16.0,Personal foul by A. Baynes (drawn by T. Young),,70,57
276,3,5:07.0,V. Oladipo misses 3-pt jump shot from 25 ft,,70,57
277,3,5:03.0,,Defensive rebound by K. Irving,70,57
278,3,4:53.0,,J. Brown makes 2-pt layup from 3 ft,70,59
279,3,4:36.0,V. Oladipo makes 2-pt jump shot from 12 ft,,72,59
280,3,4:23.0,,K. Irving misses 3-pt jump shot from 26 ft,72,59
281,3,4:19.0,Defensive rebound by V. Oladipo,,72,59
282,3,4:01.0,Turnover by V. Oladipo (lost ball; steal by J. Brown),,72,59
283,3,3:56.0,,K. Irving makes 2-pt layup from 2 ft (assist by J. Brown),72,61
284,3,3:30.0,Turnover by Team (shot clock),,72,61
285,3,3:30.0,,T. Rozier enters the game for J. Tatum,72,61
286,3,3:30.0,L. Stephenson enters the game for T. Young,,72,61
287,3,3:30.0,D. Sabonis enters the game for B. Bogdanović,,72,61
288,3,3:17.0,,Turnover by A. Horford (traveling),72,61
289,3,3:08.0,Turnover by D. Sabonis (traveling),,72,61
290,3,2:46.0,,J. Brown makes 2-pt layup from 7 ft,72,63
291,3,2:46.0,,Shooting foul by L. Stephenson (drawn by J. Brown),72,63
292,3,2:46.0,,Boston full timeout,72,63
293,3,2:46.0,,M. Morris enters the game for K. Irving,72,63
294,3,2:46.0,,S. Ojeleye enters the game for A. Baynes,72,63
295,3,2:46.0,J. Young enters the game for V. Oladipo,,72,63
296,3,2:46.0,,J. Brown misses free throw 1 of 1,72,63
297,3,2:44.0,Defensive rebound by L. Stephenson,,72,63
298,3,2:26.0,Shooting foul by S. Ojeleye (drawn by D. Sabonis),,72,63
299,3,2:26.0,D. Sabonis misses free throw 1 of 2,,72,63
300,3,2:26.0,Offensive rebound by Team,,72,63
301,3,2:26.0,V. Oladipo enters the game for C. Joseph,,72,63
302,3,2:26.0,D. Sabonis makes free throw 2 of 2,,73,63
303,3,2:11.0,,J. Brown misses 3-pt jump shot from 27 ft,73,63
304,3,2:09.0,Defensive rebound by D. Sabonis,,73,63
305,3,2:01.0,Offensive foul by D. Sabonis (drawn by J. Brown),,73,63
306,3,2:01.0,Turnover by D. Sabonis (offensive foul),,73,63
307,3,2:01.0,,Technical foul by J. Brown,73,63
308,3,2:01.0,V. Oladipo makes technical free throw,,74,63
309,3,1:45.0,,T. Rozier misses 3-pt jump shot from 26 ft,74,63
310,3,1:41.0,,Offensive rebound by S. Ojeleye,74,63
311,3,1:39.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by A. Horford),74,66
312,3,1:15.0,V. Oladipo misses 2-pt layup from 1 ft,,74,66
313,3,1:14.0,Offensive rebound by V. Oladipo,,74,66
314,3,1:13.0,V. Oladipo makes 2-pt jump shot from 4 ft,,76,66
315,3,1:00.0,,Personal foul by D. Sabonis (drawn by T. Rozier),76,66
316,3,1:00.0,T. Young enters the game for M. Turner,,76,66
317,3,0:52.0,,Shooting foul by T. Young (drawn by T. Rozier),76,66
318,3,0:52.0,,T. Rozier makes free throw 1 of 2,76,67
319,3,0:52.0,,D. Theis enters the game for A. Horford,76,67
320,3,0:52.0,,T. Rozier makes free throw 2 of 2,76,68
321,3,0:34.0,V. Oladipo misses 2-pt layup from 3 ft (block by D. Theis),,76,68
322,3,0:33.0,,Defensive rebound by S. Ojeleye,76,68
323,3,0:29.0,,Shooting foul by D. Sabonis (drawn by S. Ojeleye),76,68
324,3,0:29.0,,S. Ojeleye makes free throw 1 of 2,76,69
325,3,0:29.0,,A. Baynes enters the game for D. Theis,76,69
326,3,0:29.0,A. Jefferson enters the game for D. Sabonis,,76,69
327,3,0:29.0,,S. Ojeleye misses free throw 2 of 2,76,69
328,3,0:29.0,Defensive rebound by L. Stephenson,,76,69
329,3,0:06.0,L. Stephenson misses 2-pt jump shot from 6 ft,,76,69
330,3,0:05.0,Offensive rebound by V. Oladipo,,76,69
331,3,0:05.0,Turnover by Team (shot clock),,76,69
332,3,0:05.0,,D. Theis enters the game for A. Baynes,76,69
333,3,0:00.0,,T. Rozier makes 3-pt jump shot from 34 ft,76,72
334,4,11:45.0,,J. Tatum makes 2-pt jump shot from 20 ft (assist by T. Rozier),76,74
335,4,11:28.0,A. Jefferson makes 2-pt dunk from 2 ft (assist by L. Stephenson),,78,74
336,4,11:16.0,,Personal foul by J. Young (drawn by M. Morris),78,74
337,4,11:06.0,,J. Tatum misses 2-pt jump shot from 18 ft,78,74
338,4,11:03.0,Defensive rebound by T. Young,,78,74
339,4,10:45.0,Turnover by A. Jefferson (bad pass; steal by T. Rozier),,78,74
340,4,10:30.0,,M. Morris makes 2-pt layup from 3 ft (assist by T. Rozier),78,76
341,4,10:09.0,T. Young misses 2-pt layup from 2 ft,,78,76
342,4,10:06.0,,Defensive rebound by S. Ojeleye,78,76
343,4,9:59.0,,T. Rozier misses 2-pt layup from 1 ft (block by A. Jefferson),78,76
344,4,9:58.0,,Offensive rebound by Team,78,76
345,4,9:58.0,D. Sabonis enters the game for A. Jefferson,,78,76
346,4,9:45.0,,M. Morris misses 2-pt jump shot from 12 ft,78,76
347,4,9:45.0,,Offensive rebound by Team,78,76
348,4,9:34.0,,J. Tatum misses 2-pt jump shot from 10 ft,78,76
349,4,9:33.0,,Offensive rebound by D. Theis,78,76
350,4,9:30.0,,Boston full timeout,78,76
351,4,9:26.0,,M. Morris misses 2-pt jump shot from 18 ft,78,76
352,4,9:24.0,Defensive rebound by L. Stephenson,,78,76
353,4,9:11.0,D. Sabonis misses 2-pt dunk from 4 ft (block by J. Tatum),,78,76
354,4,9:08.0,Offensive rebound by T. Young,,78,76
355,4,9:07.0,T. Young makes 2-pt layup from 3 ft,,80,76
356,4,8:49.0,,D. Theis makes 2-pt layup from 1 ft (assist by T. Rozier),80,78
357,4,8:35.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,80,78
358,4,8:33.0,,Defensive rebound by S. Ojeleye,80,78
359,4,8:25.0,,T. Rozier misses 2-pt layup from 2 ft,80,78
360,4,8:22.0,Defensive rebound by T. Young,,80,78
361,4,8:21.0,B. Bogdanović misses 2-pt layup at rim (block by J. Tatum),,80,78
362,4,8:21.0,Offensive rebound by Team,,80,78
363,4,8:21.0,V. Oladipo enters the game for J. Young,,80,78
364,4,8:21.0,C. Joseph enters the game for B. Bogdanović,,80,78
365,4,8:11.0,L. Stephenson misses 2-pt jump shot from 16 ft,,80,78
366,4,8:06.0,Offensive rebound by T. Young,,80,78
367,4,7:54.0,Def 3 sec tech foul by S. Ojeleye,,80,78
368,4,7:54.0,V. Oladipo misses technical free throw,,80,78
369,4,7:54.0,Offensive rebound by Team,,80,78
370,4,7:51.0,Personal foul by J. Tatum (drawn by V. Oladipo),,80,78
371,4,7:37.0,D. Sabonis misses 2-pt layup from 5 ft,,80,78
372,4,7:36.0,,Defensive rebound by Team,80,78
373,4,7:23.0,,D. Theis misses 2-pt jump shot from 10 ft,80,78
374,4,7:16.0,Defensive rebound by D. Sabonis,,80,78
375,4,7:13.0,Personal foul by D. Theis (drawn by V. Oladipo),,80,78
376,4,7:13.0,,K. Irving enters the game for S. Ojeleye,80,78
377,4,7:13.0,M. Turner enters the game for T. Young,,80,78
378,4,7:08.0,Turnover by V. Oladipo (lost ball; steal by D. Theis),,80,78
379,4,7:02.0,,T. Rozier misses 3-pt jump shot from 28 ft,80,78
380,4,6:59.0,,Offensive rebound by K. Irving,80,78
381,4,6:58.0,,T. Rozier misses 3-pt jump shot from 28 ft,80,78
382,4,6:58.0,Defensive rebound by L. Stephenson,,80,78
383,4,6:51.0,Indiana full timeout,,80,78
384,4,6:51.0,,A. Horford enters the game for D. Theis,80,78
385,4,6:37.0,L. Stephenson misses 2-pt jump shot from 8 ft,,80,78
386,4,6:34.0,,Defensive rebound by M. Morris,80,78
387,4,6:23.0,,K. Irving misses 2-pt jump shot from 8 ft,80,78
388,4,6:23.0,Defensive rebound by V. Oladipo,,80,78
389,4,6:08.0,V. Oladipo misses 2-pt jump shot from 19 ft,,80,78
390,4,6:06.0,,Defensive rebound by A. Horford,80,78
391,4,5:47.0,,M. Morris misses 3-pt jump shot from 23 ft,80,78
392,4,5:44.0,Defensive rebound by L. Stephenson,,80,78
393,4,5:33.0,D. Sabonis misses 2-pt layup from 2 ft,,80,78
394,4,5:28.0,,Defensive rebound by T. Rozier,80,78
395,4,5:25.0,,T. Rozier misses 2-pt layup from 3 ft,80,78
396,4,5:24.0,,Offensive rebound by A. Horford,80,78
397,4,5:24.0,,A. Horford makes 2-pt layup at rim,80,80
398,4,5:07.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. Sabonis),,82,80
399,4,4:45.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),82,83
400,4,4:29.0,V. Oladipo makes 2-pt jump shot from 20 ft,,84,83
401,4,4:01.0,,Shooting foul by C. Joseph (drawn by K. Irving),84,83
402,4,4:01.0,,K. Irving makes free throw 1 of 2,84,84
403,4,4:01.0,,J. Brown enters the game for M. Morris,84,84
404,4,4:01.0,B. Bogdanović enters the game for L. Stephenson,,84,84
405,4,4:01.0,T. Young enters the game for D. Sabonis,,84,84
406,4,4:01.0,,K. Irving makes free throw 2 of 2,84,85
407,4,4:01.0,Indiana full timeout,,84,85
408,4,3:52.0,V. Oladipo misses 3-pt jump shot from 24 ft,,84,85
409,4,3:51.0,Offensive rebound by M. Turner,,84,85
410,4,3:51.0,M. Turner makes 2-pt dunk at rim,,86,85
411,4,3:34.0,,Offensive foul by A. Horford (drawn by C. Joseph),86,85
412,4,3:34.0,,Turnover by A. Horford (offensive foul),86,85
413,4,3:25.0,Def 3 sec tech foul by A. Horford,,86,85
414,4,3:25.0,B. Bogdanović makes technical free throw,,87,85
415,4,3:20.0,V. Oladipo misses 3-pt jump shot from 26 ft,,87,85
416,4,3:17.0,Offensive rebound by T. Young,,87,85
417,4,3:17.0,T. Young misses 2-pt layup at rim (block by T. Rozier),,87,85
418,4,3:17.0,Offensive rebound by Team,,87,85
419,4,3:03.0,T. Young misses 2-pt layup from 4 ft (block by J. Tatum),,87,85
420,4,3:03.0,Offensive rebound by Team,,87,85
421,4,3:03.0,,M. Morris enters the game for T. Rozier,87,85
422,4,2:52.0,V. Oladipo misses 3-pt jump shot from 29 ft,,87,85
423,4,2:47.0,,Defensive rebound by A. Horford,87,85
424,4,2:35.0,,J. Brown misses 3-pt jump shot from 26 ft,87,85
425,4,2:33.0,Defensive rebound by T. Young,,87,85
426,4,2:18.0,V. Oladipo makes 2-pt layup at rim,,89,85
427,4,1:52.0,,K. Irving misses 3-pt jump shot from 27 ft,89,85
428,4,1:50.0,Defensive rebound by V. Oladipo,,89,85
429,4,1:37.0,V. Oladipo makes 2-pt layup from 1 ft,,91,85
430,4,1:37.0,,Boston full timeout,91,85
431,4,1:37.0,,T. Rozier enters the game for J. Brown,91,85
432,4,1:32.0,,Shooting foul by M. Turner (drawn by T. Rozier),91,85
433,4,1:32.0,,T. Rozier makes free throw 1 of 2,91,86
434,4,1:32.0,,D. Theis enters the game for M. Morris,91,86
435,4,1:32.0,,T. Rozier misses free throw 2 of 2,91,86
436,4,1:32.0,Defensive rebound by T. Young,,91,86
437,4,1:12.0,M. Turner makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,93,86
438,4,1:12.0,Shooting foul by A. Horford (drawn by M. Turner),,93,86
439,4,1:12.0,,J. Brown enters the game for D. Theis,93,86
440,4,1:12.0,M. Turner makes free throw 1 of 1,,94,86
441,4,1:04.0,,K. Irving makes 2-pt layup from 2 ft,94,88
442,4,1:04.0,,Shooting foul by M. Turner (drawn by K. Irving),94,88
443,4,1:04.0,,D. Theis enters the game for J. Tatum,94,88
444,4,1:04.0,,K. Irving makes free throw 1 of 1,94,89
445,4,0:43.0,M. Turner misses 2-pt jump shot from 19 ft,,94,89
446,4,0:39.0,Offensive rebound by C. Joseph,,94,89
447,4,0:35.0,Personal take foul by A. Horford (drawn by M. Turner),,94,89
448,4,0:35.0,M. Turner misses free throw 1 of 2,,94,89
449,4,0:35.0,Offensive rebound by Team,,94,89
450,4,0:35.0,,J. Tatum enters the game for D. Theis,94,89
451,4,0:35.0,M. Turner makes free throw 2 of 2,,95,89
452,4,0:28.0,,K. Irving makes 2-pt layup from 3 ft,95,91
453,4,0:26.0,Personal take foul by K. Irving (drawn by T. Young),,95,91
454,4,0:26.0,T. Young makes free throw 1 of 2,,96,91
455,4,0:26.0,T. Young makes free throw 2 of 2,,97,91
456,4,0:18.0,,K. Irving misses 3-pt jump shot from 26 ft,97,91
457,4,0:16.0,Defensive rebound by M. Turner,,97,91
